articleID,url,title,createTime,positive_total,negative_total,total,positive_percent,negative_percent
1420,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7709&Itemid=0=6#38348,基隆“星河繪”,2016-06-27 10:13,3,2,5,0.6,0.4
1421,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7080&Itemid=0=12#38275,景美的「天際Skyline」,2016-01-19 23:26,2,0,2,1.0,0.0
1422,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7717&Itemid=0,"基隆大武崙興富發建案""翰林小城""",2016-07-2 18:48,2,0,2,1.0,0.0
1423,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6664&Itemid=0=12#38176,中和地區高樓層的「蒲陽雙和」,2015-08-26 02:05,1,1,2,0.5,0.5
1424,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7670&Itemid=0,"新莊區副都心""宏泰高境""如何？",2016-06-17 23:41,1,0,1,1.0,0.0
1425,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7669&Itemid=0=6#38070,請教大家   若是各位要買  會出多少價 ?,2016-06-17 06:16,0,2,2,0.0,1.0
1426,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7479&Itemid=0=12#38021,永和地區 勝開大地,2016-05-3 08:17,2,0,2,1.0,0.0
1427,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7511&Itemid=0=6#37968,"汐止""汐寶之星""價位真高~~",2016-05-17 04:38,1,0,1,1.0,0.0
1428,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=4362&Itemid=0=12#37896,新板特區的「御極」房價驚人！,2013-12-25 10:47,0,2,2,0.0,1.0
1429,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7491&Itemid=0=6#37752,板橋指標建案「嘉廷傳家」,2016-05-7 04:15,0,1,1,0.0,1.0
1430,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7609&Itemid=0,西門預售<心本苑>,2016-06-5 11:39,1,1,2,0.5,0.5
1431,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7360&Itemid=0=6#37617,請問有人去看桃園嘉璟F1時上區與日上去的預售案嗎？可以請大大們分享此案未來前景嗎！謝謝,2016-04-11 13:43,2,1,3,0.6666666666666666,0.3333333333333333
1432,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6499&Itemid=0=6#37486,"基隆""悠活大地""",2015-06-12 10:16,2,3,5,0.4,0.6
1433,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7533&Itemid=0=6#37385,"內湖有個建案叫""山丘小墅""請問附近生活機能好嗎?國小國中學區好嗎？",2016-05-23 05:56,2,2,4,0.5,0.5
1434,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6609&Itemid=0=6#37333,汐止橫科東勢街快完工的「iCASA」,2015-07-22 06:49,1,1,2,0.5,0.5
1435,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7522&Itemid=0=6#37330,北市長安東路二段成屋「冠德君閱」,2016-05-18 23:25,1,0,1,1.0,0.0
1436,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7489&Itemid=0,請各位幫我看看士林的「官峰A+」這樣會太貴嗎？,2016-05-6 23:17,1,1,2,0.5,0.5
1437,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7507&Itemid=0,詢問：東湖的「蓮園久富」新建案,2016-05-15 23:20,1,0,1,1.0,0.0
1438,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7503&Itemid=0=6#37200,鶯歌區域高價建案~「微笑日日」,2016-05-12 02:05,1,1,2,0.5,0.5
1439,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7315&Itemid=0=6#37135,"鶯歌""公園1綻""",2016-03-29 22:45,2,1,3,0.6666666666666666,0.3333333333333333
1440,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7484&Itemid=0,中永和小坪數,2016-05-5 08:48,1,1,2,0.5,0.5
1441,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7440&Itemid=0=6#36882,W太子,2016-04-22 15:43,0,2,2,0.0,1.0
1442,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7442&Itemid=0,"三峽""25藝""一坪32萬值得買嗎？",2016-04-24 23:55,2,0,2,1.0,0.0
1443,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7399&Itemid=0,圆山花博,2016-04-19 16:16,0,2,2,0.0,1.0
1444,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7379&Itemid=0,文山區的(靜心苑)實品屋看過嗎？,2016-04-15 00:13,0,1,1,0.0,1.0
1445,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7329&Itemid=0,桃園捷運綠線的G08站.將來會是一個購物中心性質的共構大樓..........,2016-04-4 04:48,1,1,2,0.5,0.5
1446,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7182&Itemid=0=6#36180,林口「力璞玉」開的價格值得買嗎？,2016-03-8 01:40,2,0,2,1.0,0.0
1447,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7257&Itemid=0,"北市文山區的""天際SKY LINE""要漲價？",2016-03-25 01:15,1,0,1,1.0,0.0
1448,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7249&Itemid=0,請教中和的「久泰皇品」如何？,2016-03-22 23:32,0,1,1,0.0,1.0
1449,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7240&Itemid=0,北市南昌路上的「花齊匯」多少合理？,2016-03-21 01:32,1,1,2,0.5,0.5
1450,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7189&Itemid=0,大同莊園旁邊要蓋青年住宅,2016-03-11 09:22,0,3,3,0.0,1.0
1451,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5607&Itemid=0=6#35762,討論北市延平北路四段新屋「心藝埕」,2014-10-21 11:13,0,1,1,0.0,1.0
1452,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7139&Itemid=0=6#35752,"龜山的""鳳凰匯""開價過高？",2016-02-19 02:07,2,2,4,0.5,0.5
1453,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7152&Itemid=0,關於興富發基隆的建案,2016-02-26 00:17,1,1,2,0.5,0.5
1454,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7156&Itemid=0,基隆安樂區「竹城北海道」快要開賣，有人清楚嗎？,2016-02-27 13:09,2,1,3,0.6666666666666666,0.3333333333333333
1455,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7160&Itemid=0,鶯歌「丞石菁英薈」似乎太貴了些~~,2016-02-29 15:00,0,1,1,0.0,1.0
1456,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7138&Itemid=0,竹北的「FULL HOUSE」去看過了嗎？,2016-02-19 00:07,0,2,2,0.0,1.0
1457,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7124&Itemid=0=6#35261,海悅希華,2016-02-12 03:36,2,0,2,1.0,0.0
1458,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7059&Itemid=0=6#35231,"湖口""璽悅""低公設，大家覺得這個建案好嗎？",2016-01-7 23:17,1,1,2,0.5,0.5
1459,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7122&Itemid=0,"中和的""冠德大境""如何？會不會變噩夢？",2016-02-10 02:10,1,0,1,1.0,0.0
1460,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7113&Itemid=0,北市「師大芯」如何？,2016-02-4 07:43,0,1,1,0.0,1.0
1461,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7050&Itemid=0=6#35096,宜蘭的透天越來越貴，「原建築」千萬有找,2016-01-3 06:30,1,1,2,0.5,0.5
1462,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7045&Itemid=0=18#35037,新北市最高價~峰景敦仁,2015-12-30 02:55,2,6,8,0.25,0.75
1463,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7052&Itemid=0,新莊成屋「傳家尊爵」，買三房竟要如此貴？,2016-01-4 08:02,0,2,2,0.0,1.0
1464,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7095&Itemid=0,"捷運青埔站的""全民萬歲""",2016-01-27 04:18,2,0,2,1.0,0.0
1465,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7096&Itemid=0,"桃園八德""泓瑞群英""的評價如何?",2016-01-27 05:54,2,0,2,1.0,0.0
1466,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7020&Itemid=0=6#34960,北市中山區的「中山TED」正確行情？,2015-12-23 23:51,0,1,1,0.0,1.0
1467,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6535&Itemid=0=18#34899,內湖的「國泰沐善」,2015-06-28 07:59,1,0,1,1.0,0.0
1468,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7068&Itemid=0,新竹南寮的: 宏家新視界-慕月,2016-01-15 02:45,0,1,1,0.0,1.0
1469,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6938&Itemid=0=6#34591,"真有這麼好嗎？八里""廷悅昇""",2015-11-26 07:27,0,2,2,0.0,1.0
1470,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6984&Itemid=0=12#34559,林口--冠德鼎捷,2015-12-20 23:41,0,4,4,0.0,1.0
1471,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6934&Itemid=0=12#34352,三重的預售大樓「璞園春生生」,2015-11-25 06:17,2,3,5,0.4,0.6
1472,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5868&Itemid=0=6#34144,汐止的綠意皇邑,2014-12-23 13:13,0,1,1,0.0,1.0
1473,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6932&Itemid=0=6#34127,"汐止有一個新的建案叫""風漾""  周圍環境很不錯耶~有人去看過了嗎?",2015-11-24 02:35,0,1,1,0.0,1.0
1474,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6970&Itemid=0=6#34054,QHOUSE請益,2015-12-8 10:06,1,2,3,0.3333333333333333,0.6666666666666666
1475,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6674&Itemid=0=18#33939,北市大同區的預售案「捷麗」,2015-08-28 00:19,3,1,4,0.75,0.25
1476,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6947&Itemid=0,"新莊""這一站幸福""",2015-11-30 09:51,1,0,1,1.0,0.0
1477,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5780&Itemid=0=24#33676,台北延平北路的新建案「品城西」,2014-12-5 08:17,9,22,31,0.2903225806451613,0.7096774193548387
1478,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6898&Itemid=0,想請問目前竹北的平均房價約在多少才算合理?,2015-11-13 03:26,1,0,1,1.0,0.0
1479,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6883&Itemid=0,新莊副都心重劃新成屋~~謙量,2015-11-8 02:01,0,2,2,0.0,1.0
1480,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6659&Itemid=0=12#32972,基隆八斗子附近的「星河繪」,2015-08-24 06:30,2,1,3,0.6666666666666666,0.3333333333333333
1481,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6784&Itemid=0,新竹「Life Park」,2015-10-20 05:35,1,1,2,0.5,0.5
1482,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6747&Itemid=0,"蘆洲正詠建設""長榮VIP""建案感覺不錯! 日本松下營造蓋的耶!",2015-10-8 00:27,1,1,2,0.5,0.5
1483,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6130&Itemid=0=6#32767,"文山區""台北奇跡2""??",2015-03-5 17:07,3,5,8,0.375,0.625
1484,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6749&Itemid=0,請推薦林口大坪數的建案~,2015-10-8 08:21,1,0,1,1.0,0.0
1485,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6743&Itemid=0,"新店溪畔的""巨流河""大家覺得如何？",2015-10-7 03:07,0,2,2,0.0,1.0
1486,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6736&Itemid=0,宜蘭五結悅園建設陌上透天案如何?,2015-10-5 00:15,1,1,2,0.5,0.5
1487,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6713&Itemid=0=6#32549,北投奇岩重劃區:價格回到三年前?,2015-09-19 12:29,3,2,5,0.6,0.4
1488,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6715&Itemid=0,林口八方馥寓,2015-09-21 10:28,0,1,1,0.0,1.0
1489,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6691&Itemid=0,南寮「宏觀」條件門檻低,2015-09-9 06:56,1,0,1,1.0,0.0
1490,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5349&Itemid=0=12#32277,三重 合新River Park這麼貴，真的好嗎？,2014-08-13 15:50,3,3,6,0.5,0.5
1491,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=4048&Itemid=0=6#32246,三重河岸的天河宏琚,2013-10-17 15:11,1,1,2,0.5,0.5
1492,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6400&Itemid=0=6#32188,北市水岸建案,2015-05-18 10:12,3,1,4,0.75,0.25
1493,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6452&Itemid=0=18#32186,台北市小坪數,2015-06-1 09:43,11,11,22,0.5,0.5
1494,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6641&Itemid=0=6#32149,"靠近台北圓環的""京天水""",2015-08-11 01:21,6,6,12,0.5,0.5
1495,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5918&Itemid=0=24#32128,"溫泉度假宅-礁溪""峰礁溪""~~",2015-01-6 17:15,2,3,5,0.4,0.6
1496,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6647&Itemid=0=6#32038,「常殷品天廈」成交一坪要多少錢？,2015-08-13 00:08,2,3,5,0.4,0.6
1497,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=4374&Itemid=0=6#32015,請教基隆「悠活台北村」新推的第二期「櫻花墅」,2013-12-30 07:20,7,5,12,0.5833333333333334,0.4166666666666667
1498,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5166&Itemid=0=72#31603,桃園長昇陽明one,2014-07-1 22:16,6,8,14,0.42857142857142855,0.5714285714285714
1499,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6402&Itemid=0=12#31474,新莊「台北甜心」投資此案好嗎？,2015-05-19 06:38,10,3,13,0.7692307692307693,0.23076923076923078
1500,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6597&Itemid=0,日本松下營造的御松郡,2015-07-17 01:51,2,2,4,0.5,0.5
1501,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6563&Itemid=0=12#31270,秀品,2015-07-3 11:22,2,2,4,0.5,0.5
1502,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6290&Itemid=0=12#30928,鶯歌尖山路這邊將推出系列大案「金鶯鎮」,2015-04-18 22:36,0,2,2,0.0,1.0
1503,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6559&Itemid=0=6#30913,"石牌吉利路""全家好室多""333萬起",2015-07-2 07:46,1,1,2,0.5,0.5
1504,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6579&Itemid=0,新莊下頭前建案-冠德鼎極,2015-07-13 13:56,0,2,2,0.0,1.0
1505,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6576&Itemid=0,感覺價格偏高,2015-07-11 08:53,1,1,2,0.5,0.5
1506,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6246&Itemid=0=6#30849,請大家分享一下中壢「琴海」的建議？,2015-04-8 07:34,0,1,1,0.0,1.0
1507,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6564&Itemid=0,松山-敦璽,2015-07-5 01:46,1,0,1,1.0,0.0
1508,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6537&Itemid=0,樹林區京站一品建案討論,2015-06-29 09:34,0,2,2,0.0,1.0
1509,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5604&Itemid=0=6#30336,八德天尊,2014-10-20 18:29,2,1,3,0.6666666666666666,0.3333333333333333
1510,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6505&Itemid=0,萬華全坤雲峰已完銷???,2015-06-15 01:25,1,1,2,0.5,0.5
1511,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6386&Itemid=0=12#30134,"國泰賦都熱賣成交創桃園最高,同路段鄰近大樓建案,葛里法2W,皇璽,尊勝首善,比價拉升空間將出現.",2015-05-13 01:43,1,0,1,1.0,0.0
1512,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6463&Itemid=0=6#30097,被「羅東湯城」建案給騙了~~,2015-06-7 07:58,4,0,4,1.0,0.0
1513,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6490&Itemid=0,"""常殷品天廈""長安西路跟延平路口、新蓋好的案子",2015-06-9 09:50,1,1,2,0.5,0.5
1514,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6483&Itemid=0,三峽「新北大」銷售反應好像不錯！,2015-06-8 15:32,0,1,1,0.0,1.0
1515,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6438&Itemid=0,和平東路一段的「大安森霖」它算違建嗎？,2015-05-28 00:07,1,0,1,1.0,0.0
1516,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6462&Itemid=0,超貴！誰會買單？「薇美行館」,2015-06-5 05:32,1,1,2,0.5,0.5
1517,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6457&Itemid=0,宜蘭狀圍畫田建案好嗎?,2015-06-4 00:17,1,2,3,0.3333333333333333,0.6666666666666666
1518,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6449&Itemid=0,宜蘭市區「藏金閣」,2015-05-31 23:28,1,1,2,0.5,0.5
1519,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6403&Itemid=0=12#29689,民生日月,2015-05-19 13:53,4,1,5,0.8,0.2
1520,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6417&Itemid=0,深坑-信義時代,2015-05-25 08:47,2,0,2,1.0,0.0
1521,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6385&Itemid=0,"基隆成屋建案""蔚來家""如何？",2015-05-12 23:19,0,1,1,0.0,1.0
1522,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6285&Itemid=0=12#29597,鶯歌眾所矚目的「長虹陶都」,2015-04-17 12:02,1,0,1,1.0,0.0
1523,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6008&Itemid=0=6#29487,"林口""春見築""42坪要到2千萬價位合理嗎？",2015-01-23 07:19,1,0,1,1.0,0.0
1524,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6350&Itemid=0,華山33行情?,2015-05-4 09:07,0,2,2,0.0,1.0
1525,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6282&Itemid=0=12#28924,中正區新個案,2015-04-16 14:07,2,2,4,0.5,0.5
1526,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6177&Itemid=0,三重-集美學-大不同,2015-03-13 13:55,1,1,2,0.5,0.5
